CASEID,YEAR,ID,AGE,SEX,RACECEN1,HISPANIC,EDUC,MARHOMO
61394,2016,1795,50,2,1,1,12,3
61395,2016,1796,67,2,2,1,16,0
61396,2016,1797,37,2,2,1,12,0
61397,2016,1798,40,2,2,1,14,1
61398,2016,1799,41,1,1,1,15,1
61399,2016,1800,65,1,2,1,16,2
61400,2016,1801,57,1,1,1,12,4
61401,2016,1802,37,1,1,1,16,0
61402,2016,1803,86,1,1,1,16,3
61403,2016,1804,67,2,1,1,18,1
61404,2016,1805,80,1,1,1,12,0
61405,2016,1806,49,2,1,1,12,0
61406,2016,1807,32,1,1,1,16,1
61407,2016,1808,33,2,1,1,18,0
61408,2016,1809,56,2,1,1,12,1
61409,2016,1810,61,2,1,1,16,1
61410,2016,1811,80,1,1,1,18,0
61411,2016,1812,48,1,2,1,14,1
61412,2016,1813,65,1,1,1,14,2
61413,2016,1814,61,1,1,1,13,0
61414,2016,1815,73,2,1,1,14,2
61415,2016,1816,57,1,1,1,12,0
61416,2016,1817,71,2,1,1,12,3
61417,2016,1818,58,2,1,1,12,0
61418,2016,1819,78,1,1,1,12,2
61419,2016,1820,74,1,1,1,20,4
61420,2016,1821,52,2,1,1,16,2
61421,2016,1822,56,1,1,1,12,0
61422,2016,1823,48,2,1,1,14,4
61423,2016,1824,61,1,1,1,12,2
61424,2016,1825,50,1,1,1,16,5
61425,2016,1826,25,1,1,1,16,0
61426,2016,1827,36,2,2,1,16,1
61427,2016,1828,45,2,2,1,15,3
61428,2016,1829,53,2,2,1,14,4
61429,2016,1830,28,1,2,1,12,1
61430,2016,1831,89,2,1,1,12,3
61431,2016,1832,89,1,1,1,13,0
61432,2016,1833,62,2,1,1,12,1
61433,2016,1834,52,2,1,11,11,0
61434,2016,1835,43,1,1,8,9,2
61435,2016,1836,74,2,2,1,16,4
61436,2016,1837,61,1,1,1,12,0
61437,2016,1838,37,2,1,1,16,3
61438,2016,1839,45,1,1,1,14,0
61439,2016,1840,36,2,1,1,12,4
61440,2016,1841,77,2,1,1,12,3
61441,2016,1842,57,1,1,1,8,1
61442,2016,1843,40,2,1,1,14,3
61443,2016,1844,53,2,1,1,13,4
61444,2016,1845,66,2,1,1,12,0
61445,2016,1846,44,1,1,1,12,5
61446,2016,1847,49,1,1,1,15,5
61447,2016,1848,67,1,1,1,16,0
61448,2016,1849,27,2,1,1,12,2
61449,2016,1850,24,1,1,1,12,3
61450,2016,1851,44,2,1,1,17,5
61451,2016,1852,35,2,1,1,14,0
61452,2016,1853,39,2,2,1,16,0
61453,2016,1854,79,1,1,1,14,3
61454,2016,1855,22,2,1,1,16,0
61455,2016,1856,70,1,2,1,12,5
61456,2016,1857,33,1,2,1,14,1
61457,2016,1858,52,2,2,1,16,0
61458,2016,1859,71,2,1,1,20,2
61459,2016,1860,78,2,2,1,11,4
61460,2016,1861,42,2,4,4,15,2
61461,2016,1862,57,2,2,1,16,0
61462,2016,1863,76,1,1,1,13,5
61463,2016,1864,62,2,2,1,14,0
61464,2016,1865,73,2,1,1,18,1
61465,2016,1866,51,2,1,1,10,5
61466,2016,1867,58,2,1,1,14,2
61467,2016,1868,71,2,1,1,8,5
61468,2016,1869,64,2,1,1,14,2
61469,2016,1870,29,2,1,1,13,0
61470,2016,1871,85,2,1,1,9,4
61471,2016,1872,36,1,1,1,12,0
61472,2016,1873,62,1,1,1,12,5
61473,2016,1874,38,1,1,1,13,5
61474,2016,1875,80,2,1,1,16,0
61475,2016,1876,69,2,1,1,15,0
61476,2016,1877,66,1,1,1,12,5
61477,2016,1878,58,2,1,1,12,4
61478,2016,1879,75,2,1,1,12,0
61479,2016,1880,65,1,2,1,18,2
61480,2016,1881,72,1,1,1,15,4
61481,2016,1882,73,2,1,1,11,0
61482,2016,1883,68,1,1,1,16,5
61483,2016,1884,75,2,1,1,12,5
61484,2016,1885,56,1,2,1,17,0
61485,2016,1886,54,2,2,1,10,4
61486,2016,1887,79,2,1,1,14,8
61487,2016,1888,71,2,1,1,20,1
61488,2016,1889,53,1,1,1,20,0
61489,2016,1890,39,1,4,1,18,4
61490,2016,1891,49,2,1,1,17,5
61491,2016,1892,22,2,2,1,16,0
61492,2016,1893,43,1,1,1,14,2
61493,2016,1894,20,2,2,1,13,0
61494,2016,1895,76,1,1,1,20,5
61495,2016,1896,70,2,1,1,14,2
61496,2016,1897,69,1,1,1,17,0
61497,2016,1898,27,1,2,1,13,2
61498,2016,1899,52,1,1,1,18,5
61499,2016,1900,29,1,1,1,12,0
61500,2016,1901,38,2,1,1,14,2
61501,2016,1902,63,2,1,1,13,2
61502,2016,1903,46,1,2,1,16,0
61503,2016,1904,35,2,2,1,13,3
61504,2016,1905,44,2,1,21,16,0
61505,2016,1906,41,2,2,1,14,4
61506,2016,1907,53,2,2,1,12,0
61507,2016,1908,65,2,1,1,16,3
61508,2016,1909,25,2,2,1,13,2
61509,2016,1910,24,2,2,1,12,0
61510,2016,1911,54,2,2,1,12,4
61511,2016,1912,42,1,2,1,12,0
61512,2016,1913,58,1,2,1,12,3
61513,2016,1914,66,1,1,1,9,5
61514,2016,1915,48,1,2,1,17,0
61515,2016,1916,39,2,2,1,15,1
61516,2016,1917,47,2,2,1,20,1
61517,2016,1918,28,1,2,1,10,1
61518,2016,1919,28,2,2,1,17,0
61519,2016,1920,76,2,2,1,11,5
61520,2016,1921,58,1,1,1,13,0
61521,2016,1922,35,2,1,1,14,2
61522,2016,1923,54,2,1,1,14,5
61523,2016,1924,55,1,1,1,10,5
61524,2016,1925,85,2,1,1,8,0
61525,2016,1926,72,1,1,1,11,1
61526,2016,1927,78,2,1,1,12,0
61527,2016,1928,67,2,2,1,16,4
61528,2016,1929,55,2,2,1,16,0
61529,2016,1930,51,1,2,1,10,1
61530,2016,1931,55,1,2,1,14,2
61531,2016,1932,25,2,2,1,10,1
61532,2016,1933,64,2,2,1,16,5
61533,2016,1934,58,1,1,1,16,0
61534,2016,1935,22,2,1,1,12,0
61535,2016,1936,62,1,1,1,16,0
61536,2016,1937,43,1,16,2,12,5
61537,2016,1938,62,1,1,1,14,2
61538,2016,1939,39,2,1,1,13,2
61539,2016,1940,79,2,1,1,12,9
61540,2016,1941,80,2,1,1,18,3
61541,2016,1942,22,1,1,1,12,0
61542,2016,1943,27,2,1,1,14,1
61543,2016,1944,50,1,1,1,10,0
61544,2016,1945,42,2,1,1,13,2
61545,2016,1946,72,1,1,1,8,2
61546,2016,1947,22,2,1,1,15,1
61547,2016,1948,47,1,7,1,12,3
61548,2016,1949,50,1,2,1,16,3
61549,2016,1950,46,1,1,1,16,5
61550,2016,1951,57,2,1,1,12,2
61551,2016,1952,35,1,1,1,12,0
61552,2016,1953,36,2,1,1,12,4
61553,2016,1954,43,1,1,1,12,0
61554,2016,1955,23,1,2,3,12,1
61555,2016,1956,33,1,1,1,12,0
61556,2016,1957,70,2,1,1,14,2
61557,2016,1958,59,2,1,1,12,0
61558,2016,1959,82,2,1,4,7,2
61559,2016,1960,58,1,1,1,16,0
61560,2016,1961,65,2,1,1,12,3
61561,2016,1962,25,1,5,1,12,3
61562,2016,1963,62,2,1,1,12,0
61563,2016,1964,28,2,2,1,11,2
61564,2016,1965,34,1,2,1,11,2
61565,2016,1966,33,1,1,1,19,1
61566,2016,1967,49,2,1,1,16,0
61567,2016,1968,52,1,1,1,16,2
61568,2016,1969,47,2,1,1,16,0
61569,2016,1970,81,2,1,1,12,2
61570,2016,1971,65,1,1,1,18,0
61571,2016,1972,57,2,1,1,13,1
61572,2016,1973,70,2,1,1,16,1
61573,2016,1974,44,1,1,1,11,0
61574,2016,1975,26,1,1,1,12,5
61575,2016,1976,58,2,1,1,10,3
61576,2016,1977,62,1,1,1,13,0
61577,2016,1978,26,2,1,1,17,1
61578,2016,1979,57,1,1,1,12,5
61579,2016,1980,60,1,1,1,7,0
61580,2016,1981,88,2,1,1,12,5
61581,2016,1982,51,1,1,1,12,0
61582,2016,1983,73,2,1,1,12,5
61583,2016,1984,27,1,1,1,16,5
61584,2016,1985,27,1,1,1,12,3
61585,2016,1986,25,2,1,1,16,3
61586,2016,1987,89,2,1,1,12,0
61587,2016,1988,84,1,1,1,16,3
61588,2016,1989,46,1,1,1,15,0
61589,2016,1990,33,2,1,1,11,1
61590,2016,1991,69,2,1,1,15,2
61591,2016,1992,44,2,1,1,12,0
61592,2016,1993,40,1,1,1,14,4
61593,2016,1994,48,2,1,1,14,0
61594,2016,1995,74,2,1,1,14,5
61595,2016,1996,67,1,1,1,13,0
61596,2016,1997,60,2,1,1,12,1
61597,2016,1998,54,2,1,1,17,0
61598,2016,1999,61,1,1,1,13,1
61599,2016,2000,61,1,1,1,12,0
61600,2016,2001,29,2,1,1,19,5
61601,2016,2002,37,1,1,1,9,1
61602,2016,2003,74,2,1,1,12,0
61603,2016,2004,20,2,1,1,13,2
61604,2016,2005,83,2,1,1,12,1
61605,2016,2006,60,1,1,1,14,3
61606,2016,2007,42,2,1,1,14,1
61607,2016,2008,44,1,1,1,16,5
61608,2016,2009,39,1,1,1,19,0
61609,2016,2010,29,1,16,2,16,0
61610,2016,2011,37,2,1,1,16,4
61611,2016,2012,60,2,1,1,20,0
61612,2016,2013,62,2,99,1,16,1
61613,2016,2014,85,1,1,1,19,0
61614,2016,2015,33,1,1,1,18,1
61615,2016,2016,30,1,1,1,15,1
61616,2016,2017,78,1,1,1,20,1
61617,2016,2018,23,2,1,1,16,0
61618,2016,2019,52,2,1,1,12,0
61619,2016,2020,62,1,1,1,14,3
61620,2016,2021,41,2,1,1,16,3
61621,2016,2022,71,2,1,1,14,0
61622,2016,2023,62,2,1,1,13,0
61623,2016,2024,71,2,1,1,16,2
61624,2016,2025,24,1,1,1,14,1
61625,2016,2026,86,2,1,1,12,0
61626,2016,2027,42,1,1,1,12,2
61627,2016,2028,89,2,1,1,12,0
61628,2016,2029,59,1,1,1,12,5
61629,2016,2030,37,2,1,1,15,0
61630,2016,2031,67,2,1,1,16,5
61631,2016,2032,44,2,1,1,13,5
61632,2016,2033,67,2,1,1,12,4
61633,2016,2034,81,2,1,1,12,0
61634,2016,2035,22,2,1,1,12,1
61635,2016,2036,63,1,1,1,18,0
61636,2016,2037,89,1,1,1,17,0
61637,2016,2038,23,1,1,1,12,1
61638,2016,2039,33,1,1,1,16,2
61639,2016,2040,78,2,1,1,14,0
61640,2016,2041,89,2,1,1,12,2
61641,2016,2042,58,2,1,1,12,4
61642,2016,2043,19,1,1,1,11,0
61643,2016,2044,63,2,1,1,12,5
61644,2016,2045,27,2,2,1,11,8
61645,2016,2046,47,2,1,1,15,2
61646,2016,2047,22,2,2,1,12,0
61647,2016,2048,21,2,2,1,12,1
61648,2016,2049,69,2,1,1,17,0
61649,2016,2050,26,1,1,1,14,1
61650,2016,2051,35,1,1,1,11,1
61651,2016,2052,40,1,1,1,12,5
61652,2016,2053,82,2,1,1,12,0
61653,2016,2054,38,2,1,1,17,5
61654,2016,2055,34,1,1,1,12,0
61655,2016,2056,38,1,2,1,16,3
61656,2016,2057,26,2,2,1,5,0
61657,2016,2058,32,1,1,1,16,1
61658,2016,2059,60,1,1,1,19,1
61659,2016,2060,64,2,2,1,15,1
61660,2016,2061,50,1,1,1,12,0
61661,2016,2062,65,1,1,1,13,2
61662,2016,2063,41,2,1,1,16,1
61663,2016,2064,88,1,1,1,12,0
61664,2016,2065,83,2,1,1,13,3
61665,2016,2066,62,2,1,1,18,1
61666,2016,2067,52,1,1,1,12,1
61667,2016,2068,59,1,1,1,12,0
61668,2016,2069,23,1,1,1,17,0
61669,2016,2070,22,1,1,1,15,0
61670,2016,2071,28,1,1,1,16,0
61671,2016,2072,52,1,1,1,18,1
61672,2016,2073,54,2,1,1,16,1
61673,2016,2074,86,1,1,1,20,1
61674,2016,2075,42,1,1,1,20,1
61675,2016,2076,81,1,1,1,12,0
61676,2016,2077,21,1,1,1,12,2
61677,2016,2078,41,2,1,1,12,4
61678,2016,2079,57,1,1,1,18,1
61679,2016,2080,23,1,1,1,13,1
61680,2016,2081,50,2,1,1,12,0
61681,2016,2082,46,1,1,1,18,4
61682,2016,2083,39,2,1,1,16,0
61683,2016,2084,57,1,1,1,12,5
61684,2016,2085,66,2,1,1,12,4
61685,2016,2086,45,2,1,1,14,0
61686,2016,2087,42,1,1,1,12,5
61687,2016,2088,60,1,1,1,13,3
61688,2016,2089,33,1,1,1,12,3
61689,2016,2090,36,1,1,1,10,0
61690,2016,2091,84,2,1,1,12,2
61691,2016,2092,63,2,1,1,13,5
61692,2016,2093,60,2,1,2,14,0
61693,2016,2094,22,1,2,1,16,2
61694,2016,2095,68,2,1,1,17,0
61695,2016,2096,69,1,1,1,19,3
61696,2016,2097,53,1,1,1,16,4
61697,2016,2098,81,1,1,1,12,0
61698,2016,2099,35,2,1,1,9,2
61699,2016,2100,60,2,1,1,16,1
61700,2016,2101,65,2,1,1,12,5
61701,2016,2102,67,2,1,1,12,5
61702,2016,2103,64,1,1,1,17,0
61703,2016,2104,70,1,1,1,12,3
61704,2016,2105,30,1,1,1,15,1
61705,2016,2106,31,2,1,1,17,5
61706,2016,2107,35,1,1,1,12,4
61707,2016,2108,72,2,2,1,12,2
61708,2016,2109,56,2,1,1,12,5
61709,2016,2110,68,2,1,1,18,3
61710,2016,2111,61,2,1,1,13,1
61711,2016,2112,48,2,1,1,14,0
61712,2016,2113,53,2,1,1,14,0
61713,2016,2114,32,1,1,1,14,2
61714,2016,2115,33,1,12,1,13,0
61715,2016,2116,29,2,1,1,11,2
61716,2016,2117,52,1,1,1,12,0
61717,2016,2118,57,1,1,1,13,4
61718,2016,2119,50,2,1,1,13,1
61719,2016,2120,31,2,1,1,13,0
61720,2016,2121,53,2,1,1,12,0
61721,2016,2122,37,1,1,1,16,0
61722,2016,2123,76,2,1,1,16,2
61723,2016,2124,53,2,1,1,17,4
61724,2016,2125,99,2,1,1,12,3
61725,2016,2126,21,2,1,1,12,2
61726,2016,2127,65,2,1,1,16,0
61727,2016,2128,53,1,1,1,14,2
61728,2016,2129,53,2,2,1,16,0
61729,2016,2130,47,2,1,1,16,5
61730,2016,2131,59,2,1,1,16,4
61731,2016,2132,78,2,1,1,12,0
61732,2016,2133,99,2,1,1,12,3
61733,2016,2134,49,1,1,1,12,0
61734,2016,2135,65,1,1,1,17,2
61735,2016,2136,41,1,1,1,10,1
61736,2016,2137,64,1,1,1,16,0
61737,2016,2138,61,2,1,1,12,2
61738,2016,2139,32,2,1,1,20,1
61739,2016,2140,65,2,1,1,12,0
61740,2016,2141,78,2,1,1,12,4
61741,2016,2142,48,2,1,1,12,0
61742,2016,2143,45,1,10,1,14,0
61743,2016,2144,58,1,1,1,12,5
61744,2016,2145,89,2,1,1,99,5
61745,2016,2146,55,2,1,1,12,0
61746,2016,2147,46,1,1,1,14,2
61747,2016,2148,41,1,1,1,12,0
61748,2016,2149,80,1,1,1,12,5
61749,2016,2150,83,2,1,1,12,0
61750,2016,2151,85,2,1,1,12,5
61751,2016,2152,22,1,1,2,12,0
61752,2016,2153,38,2,1,1,16,0
61753,2016,2154,42,1,1,1,11,2
61754,2016,2155,74,2,1,1,12,0
61755,2016,2156,29,2,1,1,12,4
61756,2016,2157,37,1,1,1,16,0
61757,2016,2158,61,2,1,1,12,2
61758,2016,2159,71,1,1,1,14,0
61759,2016,2160,35,2,1,1,8,1
61760,2016,2161,21,1,2,1,12,0
61761,2016,2162,63,2,1,1,14,4
61762,2016,2163,67,1,1,1,14,3
61763,2016,2164,27,2,1,1,11,2
61764,2016,2165,75,1,1,1,6,0
61765,2016,2166,33,1,1,1,11,0
61766,2016,2167,47,2,1,1,16,3
61767,2016,2168,26,1,1,1,15,0
61768,2016,2169,36,2,1,1,11,1
61769,2016,2170,64,1,1,1,12,0
61770,2016,2171,81,1,1,1,13,2
61771,2016,2172,76,2,1,1,16,2
61772,2016,2173,23,2,1,1,12,1
61773,2016,2174,71,1,1,1,8,2
61774,2016,2175,30,1,2,1,12,4
61775,2016,2176,48,2,1,1,14,1
61776,2016,2177,39,2,1,1,12,0
61777,2016,2178,71,2,1,1,12,3
61778,2016,2179,25,1,1,1,11,2
61779,2016,2180,23,1,1,1,14,3
61780,2016,2181,53,2,1,1,14,1
61781,2016,2182,63,2,16,2,12,2
61782,2016,2183,23,2,1,1,16,0
61783,2016,2184,60,2,1,1,12,3
61784,2016,2185,78,2,1,1,12,5
61785,2016,2186,32,1,3,1,13,0
61786,2016,2187,49,2,1,1,13,2
61787,2016,2188,62,2,1,1,19,0
61788,2016,2189,31,2,1,1,19,1
61789,2016,2190,69,1,1,1,18,0
61790,2016,2191,67,1,1,1,17,4
61791,2016,2192,24,2,1,1,16,1
61792,2016,2193,29,1,1,1,18,1
61793,2016,2194,30,2,2,1,12,0
61794,2016,2195,77,2,1,1,12,3
61795,2016,2196,25,1,1,1,18,1
61796,2016,2197,50,1,1,1,20,1
61797,2016,2198,78,2,1,1,14,5
61798,2016,2199,33,1,1,1,12,0
61799,2016,2200,67,1,1,1,14,5
61800,2016,2201,67,2,1,1,13,0
61801,2016,2202,30,2,1,1,16,0
61802,2016,2203,65,2,1,1,12,2
61803,2016,2204,67,2,1,1,12,2
61804,2016,2205,45,1,1,1,19,0
61805,2016,2206,34,1,1,1,12,1
61806,2016,2207,29,2,1,1,13,0
61807,2016,2208,84,2,1,1,12,0
61808,2016,2209,39,2,1,1,10,3
61809,2016,2210,76,2,1,1,12,4
61810,2016,2211,69,2,1,1,17,1
61811,2016,2212,43,1,16,2,12,0
61812,2016,2213,89,2,2,1,15,5
61813,2016,2214,67,1,1,2,12,2
61814,2016,2215,59,1,2,1,12,0
61815,2016,2216,64,1,2,1,14,1
61816,2016,2217,23,2,16,2,12,0
61817,2016,2218,32,1,1,1,10,1
61818,2016,2219,46,2,2,1,12,0
61819,2016,2220,48,1,1,1,12,2
61820,2016,2221,64,2,2,1,14,2
61821,2016,2222,46,1,16,2,12,2
61822,2016,2223,86,1,1,1,13,4
61823,2016,2224,18,1,4,1,12,0
61824,2016,2225,20,2,1,2,14,2
61825,2016,2226,65,1,1,1,17,2
61826,2016,2227,63,1,1,1,12,1
61827,2016,2228,80,1,1,1,12,0
61828,2016,2229,21,1,8,1,13,1
61829,2016,2230,40,1,1,1,12,2
61830,2016,2231,33,1,1,1,15,0
61831,2016,2232,22,2,2,1,13,0
61832,2016,2233,68,2,1,1,12,1
61833,2016,2234,32,1,1,1,16,1
61834,2016,2235,57,1,2,1,10,4
61835,2016,2236,55,2,2,1,11,3
61836,2016,2237,21,2,3,1,14,0
61837,2016,2238,18,1,1,1,11,4
61838,2016,2239,39,1,2,1,10,0
61839,2016,2240,27,1,1,1,16,2
61840,2016,2241,29,1,2,1,12,0
61841,2016,2242,70,2,1,1,15,0
61842,2016,2243,41,2,1,1,17,5
61843,2016,2244,40,1,1,1,12,0
61844,2016,2245,20,2,1,1,12,2
61845,2016,2246,27,1,2,1,14,0
61846,2016,2247,53,2,2,1,12,4
61847,2016,2248,49,2,2,1,12,0
61848,2016,2249,62,1,2,1,12,0
61849,2016,2250,49,1,2,1,12,5
61850,2016,2251,48,1,2,1,12,0
61851,2016,2252,23,2,1,1,12,0
61852,2016,2253,61,1,2,1,15,3
61853,2016,2254,77,2,3,1,9,4
61854,2016,2255,44,2,2,1,7,0
61855,2016,2256,70,2,2,1,7,5
61856,2016,2257,60,2,2,1,12,0
61857,2016,2258,51,2,2,1,10,4
61858,2016,2259,49,1,2,1,12,5
61859,2016,2260,52,2,2,3,16,0
61860,2016,2261,58,2,1,1,14,0
61861,2016,2262,56,1,1,1,12,5
61862,2016,2263,43,1,1,1,16,0
61863,2016,2264,41,2,1,2,12,2
61864,2016,2265,42,1,1,2,11,5
61865,2016,2266,65,1,1,1,10,4
61866,2016,2267,19,1,1,1,13,0
61867,2016,2268,44,2,1,1,14,2
61868,2016,2269,79,2,1,1,14,8
61869,2016,2270,46,2,1,2,8,4
61870,2016,2271,72,1,1,1,12,5
61871,2016,2272,56,2,1,1,12,5
61872,2016,2273,58,2,1,1,13,0
61873,2016,2274,53,1,1,1,12,5
61874,2016,2275,33,1,3,2,10,4
61875,2016,2276,26,2,16,2,11,0
61876,2016,2277,56,2,1,1,12,2
61877,2016,2278,40,1,1,1,11,0
61878,2016,2279,59,1,1,30,20,3
61879,2016,2280,59,2,1,1,14,4
61880,2016,2281,52,2,2,1,16,3
61881,2016,2282,60,1,2,1,11,0
61882,2016,2283,27,1,1,2,12,5
61883,2016,2284,70,1,1,2,16,5
61884,2016,2285,38,2,2,1,10,2
61885,2016,2286,57,1,16,2,11,0
61886,2016,2287,54,2,1,2,10,2
61887,2016,2288,21,2,2,1,11,1
61888,2016,2289,83,1,16,2,6,5
61889,2016,2290,46,2,1,2,14,2
61890,2016,2291,18,1,1,1,10,0
61891,2016,2292,24,1,16,2,12,2
61892,2016,2293,37,1,1,2,12,1
61893,2016,2294,47,2,1,2,12,2
61894,2016,2295,24,2,2,1,13,2
61895,2016,2296,66,1,1,2,12,4
61896,2016,2297,63,2,1,1,10,0
61897,2016,2298,58,1,1,1,12,4
61898,2016,2299,42,2,1,2,10,0
61899,2016,2300,48,1,1,2,17,1
61900,2016,2301,54,2,1,2,14,2
61901,2016,2302,65,2,1,2,9,3
61902,2016,2303,37,1,1,2,15,0
61903,2016,2304,59,2,1,2,6,3
61904,2016,2305,54,1,1,2,12,1
61905,2016,2306,35,2,1,2,14,0
61906,2016,2307,29,2,1,2,14,2
61907,2016,2308,35,2,2,1,11,3
61908,2016,2309,68,1,2,1,16,2
61909,2016,2310,55,1,1,2,6,9
61910,2016,2311,57,1,1,2,14,0
61911,2016,2312,78,1,98,1,16,5
61912,2016,2313,71,1,1,1,16,5
61913,2016,2314,64,1,1,1,20,1
61914,2016,2315,44,1,1,2,11,5
61915,2016,2316,57,2,1,1,15,0
61916,2016,2317,25,2,1,1,14,1
61917,2016,2318,30,1,1,1,16,2
61918,2016,2319,58,2,3,30,14,0
61919,2016,2320,76,1,1,1,12,4
61920,2016,2321,28,2,1,1,14,0
61921,2016,2322,51,1,3,1,12,2
61922,2016,2323,35,1,1,1,16,1
61923,2016,2324,22,2,2,2,14,1
61924,2016,2325,25,2,2,1,16,2
61925,2016,2326,59,2,1,1,19,3
61926,2016,2327,55,2,1,1,12,0
61927,2016,2328,84,1,1,30,16,3
61928,2016,2329,55,2,2,1,8,5
61929,2016,2330,79,1,1,2,12,4
61930,2016,2331,84,2,1,1,13,0
61931,2016,2332,65,2,3,1,15,0
61932,2016,2333,61,1,2,3,16,1
61933,2016,2334,26,2,3,2,9,5
61934,2016,2335,57,2,1,30,12,2
61935,2016,2336,31,2,1,1,17,0
61936,2016,2337,38,1,1,1,16,3
61937,2016,2338,51,1,1,1,11,2
61938,2016,2339,22,1,16,2,10,1
61939,2016,2340,55,1,1,1,18,0
61940,2016,2341,46,2,1,1,20,2
61941,2016,2342,80,2,1,1,16,2
61942,2016,2343,53,1,2,1,14,0
61943,2016,2344,31,1,1,1,12,1
61944,2016,2345,53,1,1,1,12,2
61945,2016,2346,24,2,1,1,11,0
61946,2016,2347,63,2,1,1,20,1
61947,2016,2348,38,1,1,1,18,0
61948,2016,2349,44,1,1,1,18,5
61949,2016,2350,54,2,1,1,14,0
61950,2016,2351,75,1,1,1,18,2
61951,2016,2352,52,2,1,1,16,0
61952,2016,2353,54,2,8,1,16,8
61953,2016,2354,43,2,1,1,19,0
61954,2016,2355,31,1,1,1,16,3
61955,2016,2356,48,2,1,1,12,3
61956,2016,2357,86,1,1,1,11,0
61957,2016,2358,50,2,1,1,16,0
61958,2016,2359,58,2,1,1,16,2
61959,2016,2360,50,2,1,1,18,1
61960,2016,2361,62,2,1,1,18,1
61961,2016,2362,60,1,1,1,16,0
61962,2016,2363,20,2,1,1,13,0
61963,2016,2364,30,2,1,1,16,1
61964,2016,2365,35,1,1,1,9,2
61965,2016,2366,68,1,1,1,16,3
61966,2016,2367,60,1,16,2,6,0
61967,2016,2368,36,2,1,1,18,1
61968,2016,2369,58,2,1,1,13,4
61969,2016,2370,71,2,1,1,12,0
61970,2016,2371,22,1,1,1,12,1
61971,2016,2372,59,2,2,1,12,0
61972,2016,2373,37,2,1,1,13,5
61973,2016,2374,25,2,2,3,10,0
61974,2016,2375,30,2,1,1,13,1
61975,2016,2376,61,1,2,1,14,1
61976,2016,2377,44,2,1,1,12,0
61977,2016,2378,36,2,2,1,14,0
61978,2016,2379,21,2,1,2,12,1
61979,2016,2380,68,2,1,1,20,0
61980,2016,2381,39,2,1,2,4,3
61981,2016,2382,46,1,16,2,15,3
61982,2016,2383,20,2,1,2,12,0
61983,2016,2384,64,2,1,2,12,5
61984,2016,2385,49,1,1,2,1,3
61985,2016,2386,42,2,1,2,6,5
61986,2016,2387,53,1,16,42,11,2
61987,2016,2388,28,1,16,2,12,0
61988,2016,2389,68,1,1,1,12,5
61989,2016,2390,19,1,1,1,12,1
61990,2016,2391,52,2,1,1,16,1
61991,2016,2392,66,2,16,2,14,1
61992,2016,2393,42,2,1,1,14,0
61993,2016,2394,33,1,16,2,9,4
61994,2016,2395,29,1,16,21,11,1
61995,2016,2396,39,2,1,1,13,0
61996,2016,2397,37,1,16,2,12,3
61997,2016,2398,54,1,1,1,11,0
61998,2016,2399,22,2,1,2,16,1
61999,2016,2400,21,1,1,2,12,2
62000,2016,2401,19,1,2,1,12,0
62001,2016,2402,49,1,1,1,6,3
62002,2016,2403,64,2,2,1,15,4
62003,2016,2404,34,1,16,2,16,1
62004,2016,2405,33,2,16,2,6,0
62005,2016,2406,36,2,1,2,13,2
62006,2016,2407,30,2,1,2,11,4
62007,2016,2408,67,1,1,1,15,1
62008,2016,2409,66,2,2,1,14,0
62009,2016,2410,33,1,16,2,8,3
62010,2016,2411,50,2,1,1,15,0
62011,2016,2412,86,2,7,1,20,2
62012,2016,2413,31,2,1,2,12,0
62013,2016,2414,56,1,1,1,16,0
62014,2016,2415,29,2,1,2,16,1
62015,2016,2416,69,1,1,1,13,1
62016,2016,2417,31,2,98,2,12,2
62017,2016,2418,67,1,1,1,12,5
62018,2016,2419,59,2,1,1,20,0
62019,2016,2420,61,1,1,1,12,2
62020,2016,2421,56,2,1,1,14,2
62021,2016,2422,37,2,1,1,17,1
62022,2016,2423,67,1,1,1,12,1
62023,2016,2424,19,1,1,2,12,0
62024,2016,2425,61,2,1,25,17,3
62025,2016,2426,42,1,1,1,12,3
62026,2016,2427,56,2,1,1,20,1
62027,2016,2428,59,2,1,1,13,0
62028,2016,2429,68,2,1,1,18,1
62029,2016,2430,62,2,1,1,16,1
62030,2016,2431,27,2,1,1,20,0
62031,2016,2432,69,2,3,30,11,1
62032,2016,2433,38,2,1,2,14,0
62033,2016,2434,63,1,1,1,16,1
62034,2016,2435,81,2,1,1,10,0
62035,2016,2436,20,2,1,1,14,2
62036,2016,2437,26,2,1,1,17,0
62037,2016,2438,24,2,1,1,16,2
62038,2016,2439,35,2,1,1,19,1
62039,2016,2440,52,1,1,1,15,4
62040,2016,2441,43,2,1,1,16,1
62041,2016,2442,68,2,1,1,16,0
62042,2016,2443,77,1,1,1,17,1
62043,2016,2444,22,1,16,2,15,1
62044,2016,2445,21,2,7,1,15,1
62045,2016,2446,58,2,1,1,18,1
62046,2016,2447,24,2,1,1,15,0
62047,2016,2448,23,1,1,1,15,1
62048,2016,2449,53,2,1,1,17,0
62049,2016,2450,70,1,1,1,13,4
62050,2016,2451,45,1,1,1,9,2
62051,2016,2452,72,1,1,1,12,0
62052,2016,2453,23,1,1,1,15,1
62053,2016,2454,19,1,1,1,13,0
62054,2016,2455,70,1,1,1,13,2
62055,2016,2456,53,1,1,1,14,0
62056,2016,2457,85,1,1,1,10,1
62057,2016,2458,57,2,1,1,14,0
